vehicle_id,time_s,x_m,y_m
130,63.0,-45.62,-8.07
131,63.0,-52.62,-8.15
132,63.0,-59.62,-8.23
136,63.0,-27.06,-21.24
137,63.0,-66.91,4.49
138,63.0,-43.59,4.75
141,63.0,-38.73,1.61
142,63.0,-48.25,1.5
143,63.0,-59.69,-1.83
144,63.0,-66.7,-1.91
145,63.0,-73.72,-1.99
157,63.0,-66.66,-5.11
158,63.0,-73.67,-5.18
169,63.0,-66.63,-8.31
170,63.0,-73.65,-8.39
18,63.0,-20.84,-44.53
19,63.0,-20.85,-12.71
195,63.0,-2.5,31.18
196,63.0,4.52,17.48
197,63.0,24.12,17.13
198,63.0,42.29,17.03
20,63.0,-24.63,18.13
21,63.0,-24.9,38.45
215,63.0,-15.3,24.63
216,63.0,-4.53,-2.98
217,63.0,-14.79,6.89
218,63.0,-18.35,21.74
219,63.0,-18.5,39.02
229,63.0,-17.65,-12.72
231,63.0,-21.43,18.13
232,63.0,-21.7,38.45
242,63.0,15.86,1.17
247,63.0,8.49,4.41
248,63.0,8.47,1.21
249,63.0,8.51,7.61
250,63.0,15.51,7.58
251,63.0,22.52,7.54
252,63.0,29.6,7.5
253,63.0,36.87,7.46
254,63.0,44.42,7.42
260,63.0,8.53,10.81
261,63.0,15.53,10.78
262,63.0,22.54,10.74
263,63.0,29.62,10.7
264,63.0,36.89,10.66
265,63.0,44.44,10.62
270,63.0,8.54,14.01
271,63.0,15.54,13.98
272,63.0,22.55,13.94
273,63.0,29.58,13.9
274,63.0,36.71,13.86
275,63.0,44.02,13.82
30,63.0,-24.04,-44.51
31,63.0,-24.05,-12.69
32,63.0,-27.82,18.13
33,63.0,-28.1,38.45
46,63.0,50.96,-2.22
47,63.0,26.09,-2.08
48,63.0,7.57,-1.98
49,63.0,-5.52,1.6
50,63.0,-13.72,11.75
58,63.0,31.44,-5.31
59,63.0,10.07,-5.19
9,63.0,-17.64,-44.56
122,63.1,-38.69,-1.59
123,63.1,-45.69,-1.67
124,63.1,-52.69,-1.75
125,63.1,-38.65,-4.79
126,63.1,-45.65,-4.87
127,63.1,-52.65,-4.95
128,63.1,-59.65,-5.03
129,63.1,-38.62,-7.99
130,63.1,-45.62,-8.07
131,63.1,-52.62,-8.15
132,63.1,-59.62,-8.23
136,63.1,-27.07,-22.17
137,63.1,-66.18,4.5
138,63.1,-42.26,4.77
141,63.1,-38.73,1.61
142,63.1,-48.04,1.5
143,63.1,-59.69,-1.83
144,63.1,-66.7,-1.91
145,63.1,-73.72,-1.99
157,63.1,-66.66,-5.11
158,63.1,-73.66,-5.18
169,63.1,-66.63,-8.31
170,63.1,-73.65,-8.39
19,63.1,-20.78,-14.09
195,63.1,-2.5,32.2
196,63.1,3.76,17.54
197,63.1,23.18,17.14
198,63.1,41.77,17.03
20,63.1,-24.56,16.93
21,63.1,-24.9,37.85
215,63.1,-15.3,23.98
216,63.1,-3.81,-3.4
217,63.1,-14.49,6.34
218,63.1,-18.26,21.01
219,63.1,-18.5,38.45
225,63.1,-24.9,45.03
229,63.1,-17.58,-14.11
231,63.1,-21.36,16.93
232,63.1,-21.7,37.85
242,63.1,15.82,1.17
247,63.1,8.49,4.41
248,63.1,8.47,1.21
249,63.1,8.51,7.61
250,63.1,15.51,7.58
251,63.1,22.52,7.54
252,63.1,29.59,7.5
253,63.1,36.84,7.46
254,63.1,44.37,7.42
260,63.1,8.53,10.81
261,63.1,15.53,10.78
262,63.1,22.54,10.74
263,63.1,29.61,10.7
264,63.1,36.86,10.66
265,63.1,44.39,10.62
270,63.1,8.54,14.01
271,63.1,15.54,13.98
272,63.1,22.55,13.94
273,63.1,29.58,13.9
274,63.1,36.69,13.86
275,63.1,43.99,13.82
31,63.1,-23.98,-14.08
32,63.1,-27.76,16.94
33,63.1,-28.1,37.85
34,63.1,-28.1,45.03
47,63.1,27.36,-2.09
48,63.1,8.39,-1.99
49,63.1,-4.9,1.19
50,63.1,-13.39,11.14
58,63.1,32.83,-5.32
59,63.1,10.96,-5.2
122,63.2,-38.69,-1.59
123,63.2,-45.69,-1.67
124,63.2,-52.69,-1.75
125,63.2,-38.65,-4.79
126,63.2,-45.65,-4.87
127,63.2,-52.65,-4.95
128,63.2,-59.65,-5.03
129,63.2,-38.62,-7.99
130,63.2,-45.62,-8.07
131,63.2,-52.62,-8.15
132,63.2,-59.62,-8.23
136,63.2,-27.08,-23.13
137,63.2,-65.43,4.51
138,63.2,-40.91,4.78
141,63.2,-38.73,1.61
142,63.2,-47.84,1.51
143,63.2,-59.69,-1.83
144,63.2,-66.7,-1.91
145,63.2,-73.71,-1.99
157,63.2,-66.66,-5.11
158,63.2,-73.66,-5.18
169,63.2,-66.63,-8.31
170,63.2,-73.64,-8.39
19,63.2,-20.71,-15.48
195,63.2,-2.5,33.25
196,63.2,3.01,17.64
197,63.2,22.25,17.14
198,63.2,41.22,17.04
20,63.2,-24.48,15.71
21,63.2,-24.9,37.23
215,63.2,-15.3,23.32
216,63.2,-2.96,-3.53
217,63.2,-14.18,5.77
218,63.2,-18.16,20.3
219,63.2,-18.5,37.85
225,63.2,-24.9,45.0
229,63.2,-17.51,-15.5
231,63.2,-21.28,15.71
232,63.2,-21.7,37.23
242,63.2,15.78,1.17
247,63.2,8.49,4.41
248,63.2,8.47,1.21
249,63.2,8.51,7.61
250,63.2,15.51,7.58
251,63.2,22.52,7.54
252,63.2,29.58,7.5
253,63.2,36.82,7.46
254,63.2,44.32,7.42
260,63.2,8.53,10.81
261,63.2,15.53,10.78
262,63.2,22.54,10.74
263,63.2,29.6,10.7
264,63.2,36.84,10.66
265,63.2,44.34,10.62
270,63.2,8.54,14.01
271,63.2,15.54,13.98
272,63.2,22.55,13.94
273,63.2,29.57,13.9
274,63.2,36.68,13.86
275,63.2,43.96,13.82
31,63.2,-23.91,-15.46
32,63.2,-27.68,15.72
33,63.2,-28.1,37.23
34,63.2,-28.1,45.0
47,63.2,28.66,-2.09
48,63.2,9.23,-1.99
49,63.2,-4.25,0.77
50,63.2,-13.04,10.52
58,63.2,34.22,-5.33
59,63.2,11.88,-5.2
122,63.3,-38.69,-1.59
123,63.3,-45.69,-1.67
124,63.3,-52.69,-1.75
125,63.3,-38.65,-4.79
126,63.3,-45.65,-4.87
127,63.3,-52.65,-4.95
128,63.3,-59.65,-5.03
129,63.3,-38.62,-7.99
130,63.3,-45.62,-8.07
131,63.3,-52.62,-8.15
132,63.3,-59.62,-8.23
136,63.3,-27.08,-24.11
137,63.3,-64.65,4.52
138,63.3,-39.53,4.8
141,63.3,-38.73,1.61
142,63.3,-47.66,1.51
143,63.3,-59.69,-1.83
144,63.3,-66.7,-1.91
145,63.3,-73.71,-1.99
157,63.3,-66.66,-5.11
158,63.3,-73.66,-5.18
169,63.3,-66.63,-8.31
170,63.3,-73.64,-8.39
19,63.3,-20.64,-16.87
195,63.3,-2.5,34.33
196,63.3,2.28,17.89
197,63.3,21.32,17.15
198,63.3,40.65,17.04
20,63.3,-24.41,14.47
21,63.3,-24.9,36.58
215,63.3,-15.27,22.65
216,63.3,-2.1,-3.67
217,63.3,-13.85,5.18
218,63.3,-18.07,19.59
219,63.3,-18.5,37.23
225,63.3,-24.9,44.95
229,63.3,-17.44,-16.89
231,63.3,-21.21,14.46
232,63.3,-21.7,36.58
242,63.3,15.75,1.18
247,63.3,8.49,4.41
248,63.3,8.47,1.21
249,63.3,8.51,7.61
250,63.3,15.51,7.58
251,63.3,22.52,7.54
252,63.3,29.58,7.5
253,63.3,36.79,7.46
254,63.3,44.27,7.42
260,63.3,8.53,10.81
261,63.3,15.53,10.78
262,63.3,22.54,10.74
263,63.3,29.6,10.7
264,63.3,36.81,10.66
265,63.3,44.29,10.62
270,63.3,8.54,14.01
271,63.3,15.54,13.98
272,63.3,22.55,13.94
273,63.3,29.57,13.9
274,63.3,36.67,13.86
275,63.3,43.93,13.82
31,63.3,-23.84,-16.85
32,63.3,-27.61,14.47
33,63.3,-28.1,36.58
34,63.3,-28.1,44.95
47,63.3,29.98,-2.1
48,63.3,10.09,-1.99
49,63.3,-3.6,0.34
50,63.3,-12.69,9.89
58,63.3,35.6,-5.33
59,63.3,12.83,-5.21
122,63.4,-38.69,-1.59
123,63.4,-45.69,-1.67
124,63.4,-52.69,-1.75
125,63.4,-38.65,-4.79
126,63.4,-45.65,-4.87
127,63.4,-52.65,-4.95
128,63.4,-59.65,-5.03
129,63.4,-38.62,-7.99
130,63.4,-45.62,-8.07
131,63.4,-52.62,-8.15
132,63.4,-59.62,-8.23
136,63.4,-27.09,-25.12
137,63.4,-63.84,4.53
138,63.4,-38.15,4.82
141,63.4,-38.73,1.61
142,63.4,-47.49,1.51
143,63.4,-59.69,-1.83
144,63.4,-66.7,-1.91
145,63.4,-73.71,-1.99
157,63.4,-66.66,-5.11
158,63.4,-73.66,-5.18
169,63.4,-66.63,-8.31
170,63.4,-73.64,-8.39
19,63.4,-20.64,-18.26
195,63.4,-2.5,35.43
196,63.4,1.56,18.14
197,63.4,20.4,17.15
198,63.4,40.05,17.04
199,63.4,47.23,17.0
20,63.4,-24.34,13.2
21,63.4,-24.9,35.9
215,63.4,-15.19,21.98
216,63.4,-1.21,-3.81
217,63.4,-13.51,4.57
218,63.4,-17.97,18.86
219,63.4,-18.5,36.58
225,63.4,-24.9,44.87
229,63.4,-17.44,-18.28
231,63.4,-21.14,13.19
232,63.4,-21.7,35.9
242,63.4,15.72,1.18
247,63.4,8.49,4.41
248,63.4,8.47,1.21
249,63.4,8.51,7.61
250,63.4,15.51,7.58
251,63.4,22.52,7.54
252,63.4,29.57,7.5
253,63.4,36.77,7.46
254,63.4,44.22,7.42
260,63.4,8.53,10.81
261,63.4,15.53,10.78
262,63.4,22.54,10.74
263,63.4,29.59,10.7
264,63.4,36.79,10.66
265,63.4,44.24,10.62
270,63.4,8.54,14.01
271,63.4,15.54,13.98
272,63.4,22.55,13.94
273,63.4,29.57,13.9
274,63.4,36.66,13.86
275,63.4,43.91,13.82
31,63.4,-23.84,-18.24
32,63.4,-27.54,13.2
33,63.4,-28.1,35.9
34,63.4,-28.1,44.87
47,63.4,31.33,-2.11
48,63.4,10.98,-2.0
49,63.4,-2.92,-0.1
50,63.4,-12.34,9.24
58,63.4,36.99,-5.34
59,63.4,13.8,-5.21
122,63.5,-38.69,-1.59
123,63.5,-45.69,-1.67
124,63.5,-52.69,-1.75
125,63.5,-38.65,-4.79
126,63.5,-45.65,-4.87
127,63.5,-52.65,-4.95
128,63.5,-59.65,-5.03
129,63.5,-38.62,-7.99
130,63.5,-45.62,-8.07
131,63.5,-52.62,-8.15
132,63.5,-59.62,-8.23
136,63.5,-27.1,-26.16
137,63.5,-63.01,4.54
141,63.5,-38.73,1.61
142,63.5,-47.33,1.51
143,63.5,-59.69,-1.83
144,63.5,-66.7,-1.91
145,63.5,-73.71,-1.99
157,63.5,-66.66,-5.11
158,63.5,-73.66,-5.18
169,63.5,-66.63,-8.31
170,63.5,-73.64,-8.39
19,63.5,-20.65,-19.65
195,63.5,-2.5,36.55
196,63.5,0.85,18.38
197,63.5,19.48,17.16
198,63.5,39.43,17.05
199,63.5,47.2,17.01
20,63.5,-24.26,11.9
21,63.5,-24.9,35.2
215,63.5,-15.09,21.29
216,63.5,-0.36,-3.94
217,63.5,-13.15,3.93
218,63.5,-17.87,18.11
219,63.5,-18.5,35.9
225,63.5,-24.9,44.77
229,63.5,-17.45,-19.67
231,63.5,-21.06,11.89
232,63.5,-21.7,35.2
242,63.5,15.7,1.18
247,63.5,8.49,4.41
248,63.5,8.47,1.21
249,63.5,8.51,7.61
250,63.5,15.51,7.58
251,63.5,22.52,7.54
252,63.5,29.57,7.5
253,63.5,36.75,7.46
254,63.5,44.17,7.42
260,63.5,8.53,10.81
261,63.5,15.53,10.78
262,63.5,22.54,10.74
263,63.5,29.59,10.7
264,63.5,36.77,10.66
265,63.5,44.19,10.62
270,63.5,8.54,14.01
271,63.5,15.54,13.98
272,63.5,22.55,13.94
273,63.5,29.57,13.9
274,63.5,36.65,13.86
275,63.5,43.88,13.82
31,63.5,-23.85,-19.63
32,63.5,-27.46,11.9
33,63.5,-28.1,35.2
34,63.5,-28.1,44.77
47,63.5,32.7,-2.12
48,63.5,11.9,-2.0
49,63.5,-2.18,-0.43
50,63.5,-11.97,8.58
58,63.5,38.38,-5.35
59,63.5,14.79,-5.22
122,63.6,-38.69,-1.59
123,63.6,-45.69,-1.67
124,63.6,-52.69,-1.75
125,63.6,-38.65,-4.79
126,63.6,-45.65,-4.87
127,63.6,-52.65,-4.95
128,63.6,-59.65,-5.03
129,63.6,-38.62,-7.99
130,63.6,-45.62,-8.07
131,63.6,-52.62,-8.15
132,63.6,-59.62,-8.23
136,63.6,-27.11,-27.22
137,63.6,-62.15,4.55
141,63.6,-38.73,1.61
142,63.6,-47.19,1.51
143,63.6,-59.69,-1.83
144,63.6,-66.7,-1.91
145,63.6,-73.71,-1.98
157,63.6,-66.66,-5.11
158,63.6,-73.66,-5.18
169,63.6,-66.63,-8.31
170,63.6,-73.64,-8.38
19,63.6,-20.66,-21.03
195,63.6,-2.5,37.71
196,63.6,0.18,18.6
197,63.6,18.58,17.16
198,63.6,38.78,17.05
199,63.6,47.15,17.01
20,63.6,-24.13,10.58
21,63.6,-24.9,34.47
215,63.6,-15.0,20.59
216,63.6,0.45,-4.07
217,63.6,-12.79,3.27
218,63.6,-17.77,17.36
219,63.6,-18.5,35.2
225,63.6,-24.9,44.64
229,63.6,-17.46,-21.06
231,63.6,-20.93,10.58
232,63.6,-21.7,34.47
242,63.6,15.68,1.18
247,63.6,8.49,4.41
248,63.6,8.47,1.21
249,63.6,8.51,7.61
250,63.6,15.51,7.58
251,63.6,22.52,7.54
252,63.6,29.56,7.5
253,63.6,36.73,7.46
254,63.6,44.13,7.42
260,63.6,8.53,10.81
261,63.6,15.53,10.78
262,63.6,22.54,10.74
263,63.6,29.58,10.7
264,63.6,36.75,10.66
265,63.6,44.15,10.62
270,63.6,8.54,14.01
271,63.6,15.54,13.98
272,63.6,22.55,13.94
273,63.6,29.56,13.9
274,63.6,36.64,13.86
275,63.6,43.86,13.82
31,63.6,-23.86,-21.01
32,63.6,-27.33,10.59
33,63.6,-28.1,34.47
34,63.6,-28.1,44.64
47,63.6,34.09,-2.12
48,63.6,12.85,-2.01
49,63.6,-1.34,-0.57
50,63.6,-11.6,7.9
58,63.6,39.77,-5.36
59,63.6,15.81,-5.23
122,63.7,-38.69,-1.59
123,63.7,-45.69,-1.67
124,63.7,-52.69,-1.75
125,63.7,-38.65,-4.79
126,63.7,-45.65,-4.87
127,63.7,-52.65,-4.95
128,63.7,-59.65,-5.03
129,63.7,-38.62,-7.99
130,63.7,-45.62,-8.07
131,63.7,-52.62,-8.15
132,63.7,-59.62,-8.23
136,63.7,-27.12,-28.31
137,63.7,-61.27,4.56
141,63.7,-38.73,1.61
142,63.7,-47.06,1.52
143,63.7,-59.69,-1.83
144,63.7,-66.7,-1.91
145,63.7,-73.71,-1.98
157,63.7,-66.66,-5.11
158,63.7,-73.66,-5.18
169,63.7,-66.63,-8.31
170,63.7,-73.64,-8.38
19,63.7,-20.67,-22.42
195,63.7,-2.5,38.89
196,63.7,-0.34,18.98
197,63.7,17.7,17.17
198,63.7,38.1,17.05
199,63.7,47.07,17.01
20,63.7,-23.88,9.25
21,63.7,-24.9,33.72
215,63.7,-14.91,19.88
216,63.7,1.21,-4.19
217,63.7,-12.41,2.59
218,63.7,-17.67,16.58
219,63.7,-18.5,34.47
225,63.7,-24.9,44.48
229,63.7,-17.47,-22.45
231,63.7,-20.69,9.25
232,63.7,-21.7,33.72
242,63.7,15.66,1.18
247,63.7,8.49,4.41
248,63.7,8.47,1.21
249,63.7,8.51,7.61
250,63.7,15.51,7.58
251,63.7,22.52,7.54
252,63.7,29.56,7.5
253,63.7,36.72,7.46
254,63.7,44.09,7.42
260,63.7,8.53,10.81
261,63.7,15.53,10.78
262,63.7,22.54,10.74
263,63.7,29.58,10.7
264,63.7,36.74,10.66
265,63.7,44.11,10.62
270,63.7,8.54,14.01
271,63.7,15.54,13.98
272,63.7,22.55,13.94
273,63.7,29.56,13.9
274,63.7,36.64,13.86
275,63.7,43.84,13.82
31,63.7,-23.87,-22.4
32,63.7,-27.08,9.26
33,63.7,-28.1,33.72
34,63.7,-28.1,44.48
47,63.7,35.48,-2.13
48,63.7,13.82,-2.01
49,63.7,-0.48,-0.7
50,63.7,-11.22,7.21
58,63.7,41.16,-5.36
59,63.7,16.86,-5.23
122,63.8,-38.69,-1.59
123,63.8,-45.69,-1.67
124,63.8,-52.69,-1.75
125,63.8,-38.65,-4.79
126,63.8,-45.65,-4.87
127,63.8,-52.65,-4.95
128,63.8,-59.65,-5.03
129,63.8,-38.62,-7.99
130,63.8,-45.62,-8.07
131,63.8,-52.62,-8.15
132,63.8,-59.62,-8.23
136,63.8,-27.13,-29.42
137,63.8,-60.36,4.57
141,63.8,-38.73,1.61
142,63.8,-46.93,1.52
143,63.8,-59.69,-1.83
144,63.8,-66.7,-1.91
145,63.8,-73.71,-1.98
157,63.8,-66.66,-5.11
158,63.8,-73.66,-5.18
169,63.8,-66.63,-8.31
170,63.8,-73.64,-8.38
19,63.8,-20.68,-23.81
195,63.8,-2.5,40.09
196,63.8,-0.79,19.4
197,63.8,16.86,17.17
198,63.8,37.4,17.06
199,63.8,46.97,17.01
20,63.8,-23.63,7.9
21,63.8,-24.9,32.94
215,63.8,-14.81,19.15
216,63.8,1.92,-4.31
217,63.8,-12.01,1.89
218,63.8,-17.56,15.8
219,63.8,-18.5,33.72
225,63.8,-24.9,44.3
229,63.8,-17.48,-23.84
231,63.8,-20.43,7.89
232,63.8,-21.7,32.94
242,63.8,15.64,1.18
247,63.8,8.49,4.41
248,63.8,8.47,1.21
249,63.8,8.51,7.61
250,63.8,15.51,7.58
251,63.8,22.52,7.54
252,63.8,29.55,7.5
253,63.8,36.7,7.46
254,63.8,44.05,7.42
260,63.8,8.53,10.81
261,63.8,15.53,10.78
262,63.8,22.54,10.74
263,63.8,29.57,10.7
264,63.8,36.72,10.66
265,63.8,44.07,10.62
270,63.8,8.54,14.01
271,63.8,15.54,13.98
272,63.8,22.55,13.94
273,63.8,29.56,13.9
274,63.8,36.63,13.86
275,63.8,43.82,13.82
31,63.8,-23.88,-23.79
32,63.8,-26.83,7.91
33,63.8,-28.1,32.94
34,63.8,-28.1,44.3
47,63.8,36.87,-2.14
48,63.8,14.81,-2.02
49,63.8,0.33,-0.83
50,63.8,-10.83,6.51
58,63.8,42.55,-5.37
59,63.8,17.94,-5.24
122,63.9,-38.69,-1.59
123,63.9,-45.69,-1.67
124,63.9,-52.69,-1.75
125,63.9,-38.65,-4.79
126,63.9,-45.65,-4.87
127,63.9,-52.65,-4.95
128,63.9,-59.65,-5.03
129,63.9,-38.62,-7.99
130,63.9,-45.62,-8.07
131,63.9,-52.62,-8.15
132,63.9,-59.62,-8.23
136,63.9,-27.13,-30.56
137,63.9,-59.42,4.58
141,63.9,-38.73,1.61
142,63.9,-46.82,1.52
143,63.9,-59.69,-1.83
144,63.9,-66.7,-1.91
145,63.9,-73.71,-1.98
157,63.9,-66.66,-5.11
158,63.9,-73.66,-5.18
169,63.9,-66.63,-8.31
170,63.9,-73.64,-8.38
19,63.9,-20.69,-25.2
195,63.9,-2.5,41.32
196,63.9,-1.26,19.84
197,63.9,16.05,17.17
198,63.9,36.67,17.06
199,63.9,46.84,17.01
20,63.9,-23.38,6.53
21,63.9,-24.9,32.13
215,63.9,-14.72,18.46
216,63.9,2.59,-4.41
217,63.9,-11.36,1.47
218,63.9,-17.46,14.99
219,63.9,-18.5,32.94
225,63.9,-24.9,44.09
229,63.9,-17.49,-25.22
231,63.9,-20.18,6.52
232,63.9,-21.7,32.13
242,63.9,15.62,1.18
247,63.9,8.49,4.41
248,63.9,8.47,1.21
249,63.9,8.51,7.61
250,63.9,15.51,7.58
251,63.9,22.52,7.54
252,63.9,29.55,7.5
253,63.9,36.68,7.46
254,63.9,44.02,7.42
260,63.9,8.53,10.81
261,63.9,15.53,10.78
262,63.9,22.54,10.74
263,63.9,29.57,10.7
264,63.9,36.7,10.66
265,63.9,44.04,10.62
270,63.9,8.54,14.01
271,63.9,15.54,13.98
272,63.9,22.55,13.94
273,63.9,29.56,13.9
274,63.9,36.62,13.86
275,63.9,43.8,13.82
31,63.9,-23.89,-25.18
32,63.9,-26.58,6.54
33,63.9,-28.1,32.13
34,63.9,-28.1,44.09
47,63.9,38.26,-2.15
48,63.9,15.83,-2.03
49,63.9,1.1,-0.96
50,63.9,-10.46,5.83
58,63.9,43.94,-5.38
59,63.9,19.04,-5.24
122,64.0,-38.69,-1.59
123,64.0,-45.69,-1.67
124,64.0,-52.69,-1.75
125,64.0,-38.65,-4.79
126,64.0,-45.65,-4.87
127,64.0,-52.65,-4.95
128,64.0,-59.65,-5.03
129,64.0,-38.62,-7.99
130,64.0,-45.62,-8.07
131,64.0,-52.62,-8.15
132,64.0,-59.62,-8.23
136,64.0,-27.14,-31.72
137,64.0,-58.46,4.59
141,64.0,-38.73,1.61
142,64.0,-46.72,1.52
143,64.0,-59.69,-1.83
144,64.0,-66.7,-1.91
145,64.0,-73.71,-1.98
157,64.0,-66.66,-5.11
158,64.0,-73.66,-5.18
169,64.0,-66.63,-8.31
170,64.0,-73.64,-8.38
19,64.0,-20.7,-26.59
195,64.0,-2.5,42.58
196,64.0,-1.75,20.29
197,64.0,15.23,17.18
198,64.0,35.92,17.07
199,64.0,46.68,17.01
20,64.0,-23.12,5.17
21,64.0,-24.9,31.3
215,64.0,-14.64,17.82
216,64.0,3.22,-4.51
217,64.0,-10.73,1.06
218,64.0,-17.35,14.21
219,64.0,-18.5,32.13
225,64.0,-24.9,43.86
229,64.0,-17.5,-26.61
231,64.0,-19.92,5.16
232,64.0,-21.7,31.3
242,64.0,15.61,1.18
247,64.0,8.49,4.41
248,64.0,8.47,1.21
249,64.0,8.51,7.61
250,64.0,15.51,7.58
251,64.0,22.51,7.54
252,64.0,29.55,7.5
253,64.0,36.67,7.46
254,64.0,43.99,7.42
260,64.0,8.53,10.81
261,64.0,15.53,10.78
262,64.0,22.53,10.74
263,64.0,29.57,10.7
264,64.0,36.69,10.66
265,64.0,44.01,10.62
270,64.0,8.54,14.01
271,64.0,15.54,13.98
272,64.0,22.54,13.94
273,64.0,29.56,13.9
274,64.0,36.62,13.86
275,64.0,43.78,13.82
31,64.0,-23.9,-26.57
32,64.0,-26.32,5.18
33,64.0,-28.1,31.3
34,64.0,-28.1,43.86
47,64.0,39.65,-2.15
48,64.0,16.88,-2.03
49,64.0,1.82,-1.07
50,64.0,-10.1,5.18
58,64.0,45.33,-5.39
59,64.0,20.16,-5.25
122,64.1,-38.69,-1.59
123,64.1,-45.69,-1.67
124,64.1,-52.69,-1.75
125,64.1,-38.65,-4.79
126,64.1,-45.65,-4.87
127,64.1,-52.65,-4.95
128,64.1,-59.65,-5.03
129,64.1,-38.62,-7.99
130,64.1,-45.62,-8.07
131,64.1,-52.62,-8.15
132,64.1,-59.62,-8.23
136,64.1,-27.15,-32.91
137,64.1,-57.47,4.6
141,64.1,-38.73,1.61
142,64.1,-46.63,1.52
143,64.1,-59.69,-1.83
144,64.1,-66.7,-1.91
145,64.1,-73.7,-1.98
157,64.1,-66.66,-5.11
158,64.1,-73.66,-5.18
169,64.1,-66.63,-8.31
170,64.1,-73.63,-8.38
19,64.1,-20.71,-27.98
195,64.1,-2.5,43.86
196,64.1,-2.0,20.92
197,64.1,14.41,17.18
198,64.1,35.14,17.07
199,64.1,46.5,17.01
20,64.1,-22.87,3.8
21,64.1,-24.9,30.51
215,64.1,-14.56,17.22
216,64.1,3.88,-4.61
217,64.1,-10.13,0.67
218,64.1,-17.25,13.44
219,64.1,-18.5,31.3
225,64.1,-24.9,43.6
229,64.1,-17.51,-28.0
231,64.1,-19.67,3.79
232,64.1,-21.7,30.51
242,64.1,15.59,1.18
247,64.1,8.49,4.41
248,64.1,8.47,1.21
249,64.1,8.51,7.61
250,64.1,15.51,7.58
251,64.1,22.51,7.54
252,64.1,29.54,7.5
253,64.1,36.66,7.46
254,64.1,43.95,7.42
260,64.1,8.53,10.81
261,64.1,15.53,10.78
262,64.1,22.53,10.74
263,64.1,29.56,10.7
264,64.1,36.68,10.66
265,64.1,43.97,10.62
270,64.1,8.54,14.01
271,64.1,15.54,13.98
272,64.1,22.54,13.94
273,64.1,29.56,13.9
274,64.1,36.61,13.86
275,64.1,43.77,13.82
31,64.1,-23.91,-27.96
32,64.1,-26.07,3.81
33,64.1,-28.1,30.51
34,64.1,-28.1,43.6
47,64.1,41.04,-2.16
48,64.1,17.96,-2.04
49,64.1,2.5,-1.18
50,64.1,-9.75,4.55
58,64.1,46.71,-5.39
59,64.1,21.32,-5.26
122,64.2,-38.69,-1.59
123,64.2,-45.69,-1.67
124,64.2,-52.69,-1.75
125,64.2,-38.65,-4.79
126,64.2,-45.65,-4.87
127,64.2,-52.65,-4.95
128,64.2,-59.65,-5.03
129,64.2,-38.62,-7.99
130,64.2,-45.62,-8.07
131,64.2,-52.62,-8.15
132,64.2,-59.62,-8.23
136,64.2,-27.16,-34.13
137,64.2,-56.46,4.61
141,64.2,-38.73,1.61
142,64.2,-46.54,1.52
143,64.2,-59.69,-1.83
144,64.2,-66.7,-1.91
145,64.2,-73.7,-1.98
157,64.2,-66.66,-5.11
158,64.2,-73.66,-5.18
169,64.2,-66.63,-8.31
170,64.2,-73.63,-8.38
19,64.2,-20.72,-29.37
195,64.2,-2.5,45.17
196,64.2,-2.18,21.61
197,64.2,13.57,17.19
198,64.2,34.33,17.07
199,64.2,46.29,17.01
20,64.2,-22.62,2.44
21,64.2,-24.9,29.75
215,64.2,-14.48,16.59
216,64.2,4.55,-4.72
217,64.2,-9.52,0.27
218,64.2,-17.15,12.7
219,64.2,-18.5,30.44
225,64.2,-24.9,43.31
229,64.2,-17.52,-29.39
231,64.2,-19.42,2.43
232,64.2,-21.7,29.75
242,64.2,15.58,1.18
247,64.2,8.49,4.41
248,64.2,8.47,1.21
249,64.2,8.51,7.61
250,64.2,15.51,7.58
251,64.2,22.51,7.54
252,64.2,29.54,7.5
253,64.2,36.65,7.46
254,64.2,43.92,7.42
260,64.2,8.53,10.81
261,64.2,15.53,10.78
262,64.2,22.53,10.74
263,64.2,29.56,10.7
264,64.2,36.67,10.66
265,64.2,43.94,10.62
270,64.2,8.54,14.01
271,64.2,15.54,13.98
272,64.2,22.54,13.94
273,64.2,29.56,13.9
274,64.2,36.61,13.86
275,64.2,43.75,13.82
31,64.2,-23.92,-29.35
32,64.2,-25.82,2.45
33,64.2,-28.1,29.75
34,64.2,-28.1,43.31
47,64.2,42.42,-2.17
48,64.2,19.06,-2.04
49,64.2,3.14,-1.29
50,64.2,-9.28,4.08
58,64.2,48.1,-5.4
59,64.2,22.49,-5.26
122,64.3,-38.69,-1.59
123,64.3,-45.69,-1.67
124,64.3,-52.69,-1.75
125,64.3,-38.65,-4.79
126,64.3,-45.65,-4.87
127,64.3,-52.65,-4.95
128,64.3,-59.65,-5.03
129,64.3,-38.62,-7.99
130,64.3,-45.62,-8.07
131,64.3,-52.62,-8.15
132,64.3,-59.62,-8.23
136,64.3,-27.17,-35.37
137,64.3,-55.42,4.62
141,64.3,-38.73,1.61
142,64.3,-46.46,1.52
143,64.3,-59.69,-1.83
144,64.3,-66.7,-1.91
145,64.3,-73.7,-1.98
157,64.3,-66.66,-5.11
158,64.3,-73.66,-5.18
169,64.3,-66.63,-8.31
170,64.3,-73.63,-8.38
19,64.3,-20.74,-30.76
195,64.3,-2.5,46.51
196,64.3,-2.37,22.33
197,64.3,12.73,17.19
198,64.3,33.5,17.08
